ID,F_cell,638 Red(Peak)
192,138.6849078830632,138.6849078830632
193,1263.0232682207543,1263.0232682207543
194,212.98039424898994,212.98039424898994
195,84.20155121471696,84.20155121471696
196,108.96671333669252,108.96671333669252
197,79.24851879032184,79.24851879032184
198,89.15458363911208,89.15458363911208
199,108.96671333669252,108.96671333669252
200,79.24851879032184,79.24851879032184
201,123.82581060987788,123.82581060987788
202,208.02736182459483,208.02736182459483
203,584.4578260786236,584.4578260786236
204,104.01368091229742,104.01368091229742
205,163.45007000503878,163.45007000503878
206,54.48335666834626,54.48335666834626
207,64.3894215171365,64.3894215171365
208,113.91974576108764,113.91974576108764
209,59.43638909274138,59.43638909274138
210,143.63794030745834,143.63794030745834
211,34.6712269707658,34.6712269707658
212,183.26219970261926,183.26219970261926
213,153.54400515624857,153.54400515624857
214,128.778843034273,128.778843034273
215,208.02736182459483,208.02736182459483
216,128.778843034273,128.778843034273
217,123.82581060987788,123.82581060987788
218,74.29548636592672,74.29548636592672
219,143.63794030745834,143.63794030745834
220,89.15458363911208,89.15458363911208
221,787.5321554788233,787.5321554788233
222,113.91974576108764,113.91974576108764
223,752.8609285080574,752.8609285080574
224,89.15458363911208,89.15458363911208
225,148.59097273185344,148.59097273185344
226,108.96671333669252,108.96671333669252
227,123.82581060987788,123.82581060987788
228,64.3894215171365,64.3894215171365
229,3987.1911016380677,3987.1911016380677
230,54.48335666834626,54.48335666834626
231,49.53032424395115,49.53032424395115
232,54.48335666834626,54.48335666834626
233,54.48335666834626,54.48335666834626
234,108.96671333669252,108.96671333669252
235,138.6849078830632,138.6849078830632
236,2313.066142192519,2313.066142192519
237,133.7318754586681,133.7318754586681
238,133.7318754586681,133.7318754586681
239,89.15458363911208,89.15458363911208
240,113.91974576108764,113.91974576108764
241,94.10761606350718,94.10761606350718
242,29.71819454637069,29.71819454637069
243,520.0684045614871,520.0684045614871
244,123.82581060987788,123.82581060987788
245,69.3424539415316,69.3424539415316
246,59.43638909274138,59.43638909274138
247,133.7318754586681,133.7318754586681
248,777.626090630033,777.626090630033
249,118.87277818548276,118.87277818548276
250,148.59097273185344,148.59097273185344
251,138.6849078830632,138.6849078830632
252,104.01368091229742,104.01368091229742
253,69.3424539415316,69.3424539415316
254,79.24851879032184,79.24851879032184
255,99.0606484879023,99.0606484879023
256,79.24851879032184,79.24851879032184
257,39.62425939516092,39.62425939516092
258,1461.144565196559,1461.144565196559
259,178.30916727822415,178.30916727822415
260,153.54400515624857,153.54400515624857
261,69.3424539415316,69.3424539415316
262,84.20155121471696,84.20155121471696
263,113.91974576108764,113.91974576108764
264,143.63794030745834,143.63794030745834
265,113.91974576108764,113.91974576108764
266,445.77291819556035,445.77291819556035
267,99.0606484879023,99.0606484879023
268,193.1682645514095,193.1682645514095
269,237.74555637096552,237.74555637096552
270,108.96671333669252,108.96671333669252
271,34.6712269707658,34.6712269707658
272,104.01368091229742,104.01368091229742
273,89.15458363911208,89.15458363911208
274,104.01368091229742,104.01368091229742
275,118.87277818548276,118.87277818548276
276,84.20155121471696,84.20155121471696
277,94.10761606350718,94.10761606350718
278,34.6712269707658,34.6712269707658
279,59.43638909274138,59.43638909274138
280,143.63794030745834,143.63794030745834
281,128.778843034273,128.778843034273
282,34.6712269707658,34.6712269707658
283,54.48335666834626,54.48335666834626
284,123.82581060987788,123.82581060987788
285,94.10761606350718,94.10761606350718
286,178.30916727822415,178.30916727822415
287,3645.4318643548045,3645.4318643548045
288,74.29548636592672,74.29548636592672
289,84.20155121471696,84.20155121471696
290,49.53032424395115,49.53032424395115
291,168.40310242943391,168.40310242943391
292,133.7318754586681,133.7318754586681
293,89.15458363911208,89.15458363911208
294,99.0606484879023,99.0606484879023
295,79.24851879032184,79.24851879032184
296,138.6849078830632,138.6849078830632
297,94.10761606350718,94.10761606350718
298,74.29548636592672,74.29548636592672
299,84.20155121471696,84.20155121471696
300,416.05472364918967,416.05472364918967
301,0.0,0.0
302,153.54400515624857,153.54400515624857
303,123.82581060987788,123.82581060987788
304,178.30916727822415,178.30916727822415
305,1892.0583861189339,1892.0583861189339
306,49.53032424395115,49.53032424395115
307,128.778843034273,128.778843034273
308,188.21523212701436,188.21523212701436
309,108.96671333669252,108.96671333669252
310,108.96671333669252,108.96671333669252
311,84.20155121471696,84.20155121471696
312,2897.523968271142,2897.523968271142
313,118.87277818548276,118.87277818548276
314,257.557686068546,257.557686068546
315,84.20155121471696,84.20155121471696
316,143.63794030745834,143.63794030745834
317,113.91974576108764,113.91974576108764
318,99.0606484879023,99.0606484879023
319,173.35613485382902,173.35613485382902
320,79.24851879032184,79.24851879032184
321,79.24851879032184,79.24851879032184
322,133.7318754586681,133.7318754586681
323,158.49703758064368,158.49703758064368
324,44.57729181955604,44.57729181955604
325,277.3698157661264,277.3698157661264
326,89.15458363911208,89.15458363911208
327,163.45007000503878,163.45007000503878
328,29.71819454637069,29.71819454637069
329,762.7669933568477,762.7669933568477
330,153.54400515624857,153.54400515624857
331,69.3424539415316,69.3424539415316
332,49.53032424395115,49.53032424395115
333,64.3894215171365,64.3894215171365
334,118.87277818548276,118.87277818548276
335,54.48335666834626,54.48335666834626
336,143.63794030745834,143.63794030745834
337,44.57729181955604,44.57729181955604
338,143.63794030745834,143.63794030745834
339,123.82581060987788,123.82581060987788
340,79.24851879032184,79.24851879032184
341,158.49703758064368,158.49703758064368
342,133.7318754586681,133.7318754586681
343,118.87277818548276,118.87277818548276
344,193.1682645514095,193.1682645514095
345,74.29548636592672,74.29548636592672
346,133.7318754586681,133.7318754586681
347,1074.80803609374,1074.80803609374
348,148.59097273185344,148.59097273185344
349,183.26219970261926,183.26219970261926
350,84.20155121471696,84.20155121471696
351,49.53032424395115,49.53032424395115
352,99.0606484879023,99.0606484879023
353,84.20155121471696,84.20155121471696
354,767.7200257812428,767.7200257812428
355,1258.0702357963592,1258.0702357963592
356,2327.925239465704,2327.925239465704
357,698.3775718397112,698.3775718397112
358,520.0684045614871,520.0684045614871
359,84.20155121471696,84.20155121471696
360,94.10761606350718,94.10761606350718
361,19.81212969758046,19.81212969758046
362,123.82581060987788,123.82581060987788
363,208.02736182459483,208.02736182459483
364,64.3894215171365,64.3894215171365
365,118.87277818548276,118.87277818548276
366,118.87277818548276,118.87277818548276
367,108.96671333669252,108.96671333669252
368,287.2758806149167,287.2758806149167
369,19.81212969758046,19.81212969758046
370,94.10761606350718,94.10761606350718
371,89.15458363911208,89.15458363911208
372,74.29548636592672,74.29548636592672
373,108.96671333669252,108.96671333669252
374,99.0606484879023,99.0606484879023
375,94.10761606350718,94.10761606350718
376,980.7004200302327,980.7004200302327
377,113.91974576108764,113.91974576108764
378,549.7865991078578,549.7865991078578
379,104.01368091229742,104.01368091229742
380,14.859097273185345,14.859097273185345
381,183.26219970261926,183.26219970261926
382,118.87277818548276,118.87277818548276
383,123.82581060987788,123.82581060987788
384,113.91974576108764,113.91974576108764
385,133.7318754586681,133.7318754586681
386,143.63794030745834,143.63794030745834
387,118.87277818548276,118.87277818548276
388,79.24851879032184,79.24851879032184
389,29.71819454637069,29.71819454637069
390,49.53032424395115,49.53032424395115
391,203.0743294001997,203.0743294001997
392,123.82581060987788,123.82581060987788
393,59.43638909274138,59.43638909274138
394,99.0606484879023,99.0606484879023
395,148.59097273185344,148.59097273185344
396,143.63794030745834,143.63794030745834
397,84.20155121471696,84.20155121471696
398,49.53032424395115,49.53032424395115
399,108.96671333669252,108.96671333669252
400,79.24851879032184,79.24851879032184
401,143.63794030745834,143.63794030745834
402,173.35613485382902,173.35613485382902
403,123.82581060987788,123.82581060987788
404,108.96671333669252,108.96671333669252
405,54.48335666834626,54.48335666834626
406,94.10761606350718,94.10761606350718
407,574.5517612298333,574.5517612298333
408,1936.6356779384898,1936.6356779384898
409,79.24851879032184,79.24851879032184
410,198.1212969758046,198.1212969758046
411,123.82581060987788,123.82581060987788
412,866.7806742691452,866.7806742691452
413,153.54400515624857,153.54400515624857
414,108.96671333669252,108.96671333669252
415,168.40310242943391,168.40310242943391
416,89.15458363911208,89.15458363911208
417,128.778843034273,128.778843034273
418,148.59097273185344,148.59097273185344
419,153.54400515624857,153.54400515624857
420,148.59097273185344,148.59097273185344
421,59.43638909274138,59.43638909274138
422,39.62425939516092,39.62425939516092
423,212.98039424898994,212.98039424898994
424,168.40310242943391,168.40310242943391
425,64.3894215171365,64.3894215171365
426,148.59097273185344,148.59097273185344
427,123.82581060987788,123.82581060987788
428,148.59097273185344,148.59097273185344
429,183.26219970261926,183.26219970261926
430,113.91974576108764,113.91974576108764
431,391.28956152721406,391.28956152721406
432,118.87277818548276,118.87277818548276
433,128.778843034273,128.778843034273
434,99.0606484879023,99.0606484879023
435,84.20155121471696,84.20155121471696
436,108.96671333669252,108.96671333669252
437,123.82581060987788,123.82581060987788
438,133.7318754586681,133.7318754586681
439,123.82581060987788,123.82581060987788
440,133.7318754586681,133.7318754586681
441,851.9215769959598,851.9215769959598
442,178.30916727822415,178.30916727822415
443,84.20155121471696,84.20155121471696
444,74.29548636592672,74.29548636592672
445,123.82581060987788,123.82581060987788
446,99.0606484879023,99.0606484879023
447,133.7318754586681,133.7318754586681
448,99.0606484879023,99.0606484879023
449,733.048798810477,733.048798810477
450,64.3894215171365,64.3894215171365
451,153.54400515624857,153.54400515624857
452,168.40310242943391,168.40310242943391
453,64.3894215171365,64.3894215171365
454,44.57729181955604,44.57729181955604
455,267.4637509173362,267.4637509173362
456,59.43638909274138,59.43638909274138
457,148.59097273185344,148.59097273185344
458,84.20155121471696,84.20155121471696
459,158.49703758064368,158.49703758064368
460,416.05472364918967,416.05472364918967
461,346.71226970765804,346.71226970765804
462,69.3424539415316,69.3424539415316
463,123.82581060987788,123.82581060987788
464,89.15458363911208,89.15458363911208
465,3169.9407516128736,3169.9407516128736
466,39.62425939516092,39.62425939516092
467,212.98039424898994,212.98039424898994
468,148.59097273185344,148.59097273185344
469,113.91974576108764,113.91974576108764
470,59.43638909274138,59.43638909274138
471,79.24851879032184,79.24851879032184
472,104.01368091229742,104.01368091229742
473,49.53032424395115,49.53032424395115
474,123.82581060987788,123.82581060987788
475,173.35613485382902,173.35613485382902
476,113.91974576108764,113.91974576108764
477,84.20155121471696,84.20155121471696
478,74.29548636592672,74.29548636592672
479,34.6712269707658,34.6712269707658
480,104.01368091229742,104.01368091229742
481,34.6712269707658,34.6712269707658
482,138.6849078830632,138.6849078830632
483,406.1486588003994,406.1486588003994
484,297.1819454637069,297.1819454637069
485,84.20155121471696,84.20155121471696
486,128.778843034273,128.778843034273
487,104.01368091229742,104.01368091229742
488,143.63794030745834,143.63794030745834
489,153.54400515624857,153.54400515624857
490,99.0606484879023,99.0606484879023
491,118.87277818548276,118.87277818548276
492,84.20155121471696,84.20155121471696
493,79.24851879032184,79.24851879032184
494,54.48335666834626,54.48335666834626
495,886.5928039667256,886.5928039667256
496,108.96671333669252,108.96671333669252
497,54.48335666834626,54.48335666834626
498,1104.5262306401107,1104.5262306401107
499,133.7318754586681,133.7318754586681
500,113.91974576108764,113.91974576108764
501,138.6849078830632,138.6849078830632
502,89.15458363911208,89.15458363911208
503,673.6124097177357,673.6124097177357
504,104.01368091229742,104.01368091229742
505,1639.453732474783,1639.453732474783
506,99.0606484879023,99.0606484879023
507,99.0606484879023,99.0606484879023
508,79.24851879032184,79.24851879032184
509,59.43638909274138,59.43638909274138
510,54.48335666834626,54.48335666834626
511,59.43638909274138,59.43638909274138
512,178.30916727822415,178.30916727822415
513,104.01368091229742,104.01368091229742
514,59.43638909274138,59.43638909274138
515,163.45007000503878,163.45007000503878
516,4.953032424395115,4.953032424395115
517,79.24851879032184,79.24851879032184
518,143.63794030745834,143.63794030745834
519,108.96671333669252,108.96671333669252
520,222.88645909778018,222.88645909778018
521,64.3894215171365,64.3894215171365
522,104.01368091229742,104.01368091229742
523,79.24851879032184,79.24851879032184
524,84.20155121471696,84.20155121471696
525,752.8609285080574,752.8609285080574
526,118.87277818548276,118.87277818548276
527,99.0606484879023,99.0606484879023
528,49.53032424395115,49.53032424395115
529,79.24851879032184,79.24851879032184
530,163.45007000503878,163.45007000503878
531,1005.4655821522083,1005.4655821522083
532,69.3424539415316,69.3424539415316
533,118.87277818548276,118.87277818548276
534,64.3894215171365,64.3894215171365
535,59.43638909274138,59.43638909274138
536,148.59097273185344,148.59097273185344
537,638.9411827469698,638.9411827469698
538,3546.3712158669023,3546.3712158669023
539,89.15458363911208,89.15458363911208
540,89.15458363911208,89.15458363911208
541,168.40310242943391,168.40310242943391
542,79.24851879032184,79.24851879032184
543,257.557686068546,257.557686068546
544,123.82581060987788,123.82581060987788
545,416.05472364918967,416.05472364918967
546,79.24851879032184,79.24851879032184
547,44.57729181955604,44.57729181955604
548,39.62425939516092,39.62425939516092
549,104.01368091229742,104.01368091229742
550,108.96671333669252,108.96671333669252
551,138.6849078830632,138.6849078830632
552,108.96671333669252,108.96671333669252
553,128.778843034273,128.778843034273
554,44.57729181955604,44.57729181955604
555,59.43638909274138,59.43638909274138
556,54.48335666834626,54.48335666834626
557,54.48335666834626,54.48335666834626
558,1565.1582461088562,1565.1582461088562
559,59.43638909274138,59.43638909274138
560,163.45007000503878,163.45007000503878
561,123.82581060987788,123.82581060987788
562,59.43638909274138,59.43638909274138
563,59.43638909274138,59.43638909274138
564,79.24851879032184,79.24851879032184
565,123.82581060987788,123.82581060987788
566,79.24851879032184,79.24851879032184
567,113.91974576108764,113.91974576108764
568,69.3424539415316,69.3424539415316
569,757.8139609324526,757.8139609324526
570,113.91974576108764,113.91974576108764
571,1149.1035224596667,1149.1035224596667
572,69.3424539415316,69.3424539415316
573,143.63794030745834,143.63794030745834
574,1476.0036624697443,1476.0036624697443
575,108.96671333669252,108.96671333669252
576,99.0606484879023,99.0606484879023
577,2100.0857479435285,2100.0857479435285
578,79.24851879032184,79.24851879032184
579,173.35613485382902,173.35613485382902
580,64.3894215171365,64.3894215171365
581,104.01368091229742,104.01368091229742
582,79.24851879032184,79.24851879032184
583,104.01368091229742,104.01368091229742
584,104.01368091229742,104.01368091229742
585,44.57729181955604,44.57729181955604
586,54.48335666834626,54.48335666834626
587,84.20155121471696,84.20155121471696
588,59.43638909274138,59.43638909274138
589,104.01368091229742,104.01368091229742
590,153.54400515624857,153.54400515624857
591,163.45007000503878,163.45007000503878
592,74.29548636592672,74.29548636592672
593,74.29548636592672,74.29548636592672
594,104.01368091229742,104.01368091229742
595,113.91974576108764,113.91974576108764
596,79.24851879032184,79.24851879032184
597,153.54400515624857,153.54400515624857
598,49.53032424395115,49.53032424395115
599,94.10761606350718,94.10761606350718
600,1684.031024294339,1684.031024294339
601,99.0606484879023,99.0606484879023
602,212.98039424898994,212.98039424898994
603,54.48335666834626,54.48335666834626
604,99.0606484879023,99.0606484879023
605,64.3894215171365,64.3894215171365
606,113.91974576108764,113.91974576108764
607,118.87277818548276,118.87277818548276
608,4.953032424395115,4.953032424395115
609,49.53032424395115,49.53032424395115
610,34.6712269707658,34.6712269707658
611,123.82581060987788,123.82581060987788
612,198.1212969758046,198.1212969758046
613,49.53032424395115,49.53032424395115
614,123.82581060987788,123.82581060987788
615,163.45007000503878,163.45007000503878
616,104.01368091229742,104.01368091229742
617,89.15458363911208,89.15458363911208
618,158.49703758064368,158.49703758064368
619,69.3424539415316,69.3424539415316
620,29.71819454637069,29.71819454637069
621,123.82581060987788,123.82581060987788
622,208.02736182459483,208.02736182459483
623,108.96671333669252,108.96671333669252
624,118.87277818548276,118.87277818548276
625,936.1231282106767,936.1231282106767
626,3848.5061937550045,3848.5061937550045
627,832.1094472983793,832.1094472983793
628,74.29548636592672,74.29548636592672
629,59.43638909274138,59.43638909274138
630,118.87277818548276,118.87277818548276
631,79.24851879032184,79.24851879032184
632,217.93342667338504,217.93342667338504
633,89.15458363911208,89.15458363911208
634,44.57729181955604,44.57729181955604
635,158.49703758064368,158.49703758064368
636,1005.4655821522083,1005.4655821522083
637,217.93342667338504,217.93342667338504
638,44.57729181955604,44.57729181955604
639,64.3894215171365,64.3894215171365
640,4.953032424395115,4.953032424395115
641,277.3698157661264,277.3698157661264
642,79.24851879032184,79.24851879032184
643,1154.0565548840618,1154.0565548840618
644,663.7063448689454,663.7063448689454
645,1763.2795430846609,1763.2795430846609
646,118.87277818548276,118.87277818548276
647,941.0761606350718,941.0761606350718
648,74.29548636592672,74.29548636592672
649,128.778843034273,128.778843034273
650,113.91974576108764,113.91974576108764
651,54.48335666834626,54.48335666834626
652,4289.326079526169,4289.326079526169
653,89.15458363911208,89.15458363911208
654,1069.8550036693448,1069.8550036693448
655,54.48335666834626,54.48335666834626
656,108.96671333669252,108.96671333669252
657,599.3169233518089,599.3169233518089
658,34.6712269707658,34.6712269707658
659,247.65162121975575,247.65162121975575
660,138.6849078830632,138.6849078830632
661,113.91974576108764,113.91974576108764
662,24.765162121975575,24.765162121975575
663,153.54400515624857,153.54400515624857
664,237.74555637096552,237.74555637096552
665,1114.4322954889008,1114.4322954889008
666,69.3424539415316,69.3424539415316
667,128.778843034273,128.778843034273
668,158.49703758064368,158.49703758064368
669,54.48335666834626,54.48335666834626
670,123.82581060987788,123.82581060987788
671,118.87277818548276,118.87277818548276
672,89.15458363911208,89.15458363911208
673,133.7318754586681,133.7318754586681
674,153.54400515624857,153.54400515624857
675,133.7318754586681,133.7318754586681
676,158.49703758064368,158.49703758064368
677,94.10761606350718,94.10761606350718
678,104.01368091229742,104.01368091229742
679,123.82581060987788,123.82581060987788
680,168.40310242943391,168.40310242943391
681,178.30916727822415,178.30916727822415
682,148.59097273185344,148.59097273185344
683,1035.183776698579,1035.183776698579
684,74.29548636592672,74.29548636592672
685,123.82581060987788,123.82581060987788
686,84.20155121471696,84.20155121471696
687,812.2973176007988,812.2973176007988
688,153.54400515624857,153.54400515624857
689,123.82581060987788,123.82581060987788
690,84.20155121471696,84.20155121471696
691,104.01368091229742,104.01368091229742
692,89.15458363911208,89.15458363911208
693,995.5595173034181,995.5595173034181
694,113.91974576108764,113.91974576108764
695,128.778843034273,128.778843034273
696,99.0606484879023,99.0606484879023
697,812.2973176007988,812.2973176007988
698,574.5517612298333,574.5517612298333
699,59.43638909274138,59.43638909274138
700,168.40310242943391,168.40310242943391
701,173.35613485382902,173.35613485382902
702,128.778843034273,128.778843034273
703,54.48335666834626,54.48335666834626
704,1911.8705158165144,1911.8705158165144
705,49.53032424395115,49.53032424395115
706,74.29548636592672,74.29548636592672
707,287.2758806149167,287.2758806149167
708,148.59097273185344,148.59097273185344
709,143.63794030745834,143.63794030745834
710,44.57729181955604,44.57729181955604
711,104.01368091229742,104.01368091229742
712,1367.0369491330516,1367.0369491330516
713,108.96671333669252,108.96671333669252
714,158.49703758064368,158.49703758064368
715,158.49703758064368,158.49703758064368
716,430.913820922375,430.913820922375
717,89.15458363911208,89.15458363911208
718,84.20155121471696,84.20155121471696
719,123.82581060987788,123.82581060987788
720,39.62425939516092,39.62425939516092
721,212.98039424898994,212.98039424898994
722,435.8668533467701,435.8668533467701
723,2476.5162121975573,2476.5162121975573
724,118.87277818548276,118.87277818548276
725,173.35613485382902,173.35613485382902
726,138.6849078830632,138.6849078830632
727,158.49703758064368,158.49703758064368
728,14.859097273185345,14.859097273185345
729,59.43638909274138,59.43638909274138
730,74.29548636592672,74.29548636592672
731,950.9822254838621,950.9822254838621
732,99.0606484879023,99.0606484879023
733,113.91974576108764,113.91974576108764
734,99.0606484879023,99.0606484879023
735,128.778843034273,128.778843034273
736,49.53032424395115,49.53032424395115
737,59.43638909274138,59.43638909274138
738,104.01368091229742,104.01368091229742
739,995.5595173034181,995.5595173034181
740,74.29548636592672,74.29548636592672
741,138.6849078830632,138.6849078830632
742,430.913820922375,430.913820922375
743,69.3424539415316,69.3424539415316
744,74.29548636592672,74.29548636592672
745,138.6849078830632,138.6849078830632
746,94.10761606350718,94.10761606350718
747,74.29548636592672,74.29548636592672
748,104.01368091229742,104.01368091229742
749,108.96671333669252,108.96671333669252
750,54.48335666834626,54.48335666834626
751,19.81212969758046,19.81212969758046
752,108.96671333669252,108.96671333669252
753,89.15458363911208,89.15458363911208
754,74.29548636592672,74.29548636592672
755,108.96671333669252,108.96671333669252
756,371.47743182963364,371.47743182963364
757,133.7318754586681,133.7318754586681
758,99.0606484879023,99.0606484879023
759,39.62425939516092,39.62425939516092
760,69.3424539415316,69.3424539415316
761,153.54400515624857,153.54400515624857
762,84.20155121471696,84.20155121471696
763,123.82581060987788,123.82581060987788
764,148.59097273185344,148.59097273185344
765,371.47743182963364,371.47743182963364
766,123.82581060987788,123.82581060987788
767,1466.097597620954,1466.097597620954
768,113.91974576108764,113.91974576108764
769,29.71819454637069,29.71819454637069
770,44.57729181955604,44.57729181955604
771,84.20155121471696,84.20155121471696
772,143.63794030745834,143.63794030745834
773,84.20155121471696,84.20155121471696
774,386.336529102819,386.336529102819
775,772.673058205638,772.673058205638
